stock_code,year,close_yearend,close_m01,close_m02,close_m03,close_m04,close_m05,close_m06,close_m07,close_m08,close_m09,close_m10,close_m11,close_m12,shares,market_cap,momentum_12m,volatility_annual
91120,2024,28800.0,37650.0,36200.0,31200.0,33850.0,31600.0,29650.0,29900.0,25550.0,28100.0,24800.0,24800.0,28800.0,17132936.0,493428556800.0,-0.2350597609561753,0.3513461650086429
91340,2024,2455.0,2835.0,2660.0,2425.0,2300.0,2865.0,2725.0,2475.0,2745.0,2645.0,2680.0,2470.0,2455.0,11703721.0,28732635055.0,-0.1340388007054673,0.3535752854741625
91440,2024,6380.0,12160.0,13700.0,12520.0,12400.0,10300.0,10320.0,9020.0,6080.0,5830.0,5090.0,4790.0,6380.0,32471041.0,207165241580.0,-0.475328947368421,0.584350724194826
91580,2024,7420.0,15390.0,16050.0,18710.0,16190.0,14470.0,15010.0,12690.0,11620.0,11730.0,10070.0,7570.0,7420.0,13328219.0,98895384980.0,-0.5178687459389214,0.4050596389762282
91590,2024,3915.0,5840.0,5960.0,5210.0,4745.0,4445.0,4345.0,4310.0,4110.0,4175.0,3980.0,4100.0,3915.0,11740000.0,45962100000.0,-0.3296232876712328,0.1666878338793922
91700,2024,6930.0,7990.0,7860.0,7870.0,8030.0,7670.0,7750.0,7570.0,7610.0,7170.0,7130.0,7220.0,6930.0,50000000.0,346500000000.0,-0.132665832290363,0.0902158747892259
91810,2024,2286.0,2958.0,2686.0,2605.0,2576.0,2662.0,2334.0,2448.0,2800.0,2924.0,3324.0,2805.0,2286.0,412969485.0,944048242710.0,-0.2271805273833671,0.3870443709898091
91970,2024,3420.0,3950.0,3830.0,3630.0,3245.0,3220.0,3105.0,2870.0,2900.0,3545.0,2955.0,3240.0,3420.0,7534780.0,25768947600.0,-0.1341772151898734,0.3648034348061698
92040,2024,3860.0,6100.0,5540.0,8780.0,7680.0,7050.0,5010.0,4920.0,5340.0,4750.0,4720.0,3670.0,3860.0,70655387.0,272729793820.0,-0.3672131147540983,0.79303932363066
92070,2024,8820.0,20950.0,21600.0,23550.0,21900.0,20450.0,18400.0,15360.0,13890.0,11910.0,10580.0,8550.0,8820.0,11571858.0,102063787560.0,-0.5789976133651551,0.307278330516379
92130,2024,12940.0,13180.0,13250.0,13040.0,13030.0,13140.0,12840.0,12300.0,12750.0,12740.0,12710.0,13050.0,12940.0,12043600.0,155844184000.0,-0.0182094081942336,0.0754927746673593
92190,2024,3060.0,3885.0,3665.0,3570.0,3235.0,3175.0,3140.0,4135.0,3920.0,3985.0,4145.0,3180.0,3060.0,45868383.0,140357251980.0,-0.2123552123552123,0.453779173989912
92200,2024,3680.0,4205.0,4505.0,5630.0,5920.0,5200.0,5800.0,4550.0,4050.0,3990.0,3680.0,3935.0,3680.0,38888569.0,143109933920.0,-0.1248513674197384,0.4540336430935008
92220,2024,3900.0,8040.0,7325.0,7115.0,6860.0,7380.0,6665.0,5815.0,5375.0,4985.0,4525.0,3915.0,3900.0,40152628.0,156595249200.0,-0.5149253731343284,0.2104863720187972
92230,2024,52700.0,53800.0,57000.0,58100.0,58200.0,57800.0,58000.0,57500.0,57300.0,57300.0,55900.0,55600.0,52700.0,4224646.0,222638844200.0,-0.0204460966542751,0.0940992695243554
92300,2024,2575.0,4125.0,4085.0,3890.0,3965.0,4000.0,3800.0,3400.0,3095.0,3090.0,2755.0,2470.0,2575.0,19961311.0,51400375825.0,-0.3757575757575757,0.1919102098807552
92440,2024,2465.0,3030.0,3135.0,3010.0,2995.0,2975.0,2925.0,2695.0,2685.0,2590.0,2575.0,2475.0,2465.0,29200000.0,71978000000.0,-0.1864686468646864,0.1010548475752657
92460,2024,8150.0,5850.0,5930.0,6070.0,6560.0,6790.0,7060.0,7900.0,6840.0,6560.0,6420.0,7590.0,8150.0,17109680.0,139443892000.0,0.3931623931623931,0.2908191050258532
92600,2024,5785.0,7250.0,10975.0,9900.0,8625.0,7510.0,6855.0,6125.0,6020.0,5790.0,5975.0,5375.0,5785.0,5016703.0,29021626855.0,-0.2020689655172414,0.6423707050918549
92730,2024,11850.0,13467.0,13313.0,12571.0,13313.0,14338.0,15131.0,13134.0,11112.0,13518.0,12920.0,12100.0,11850.0,16027989.0,189931669650.0,-0.1200712853642236,0.3627050231980005
92780,2024,4680.0,4550.0,4525.0,4575.0,4770.0,4975.0,6760.0,5770.0,6420.0,5720.0,5540.0,4730.0,4680.0,13168460.0,61628392800.0,0.0285714285714284,0.4896164199383723
92790,2024,7450.0,7050.0,7030.0,7520.0,7850.0,7090.0,10090.0,9390.0,8670.0,8160.0,8920.0,9390.0,7450.0,26002000.0,193714900000.0,0.0567375886524823,0.559452165163125
92870,2024,10600.0,15499.0,16915.0,27219.0,20139.0,19470.0,18510.0,18350.0,12410.0,13010.0,12390.0,9200.0,10600.0,13050797.0,138338448200.0,-0.3160849087037873,0.8824733186558311
93050,2024,15500.0,13110.0,13080.0,15350.0,15440.0,15040.0,13740.0,14520.0,14360.0,14890.0,14970.0,15710.0,15500.0,29240000.0,453220000000.0,0.1823035850495804,0.225605929138673
93190,2024,4335.0,5480.0,5460.0,5520.0,5420.0,4825.0,4645.0,4600.0,4940.0,4670.0,4335.0,4270.0,4335.0,19238905.0,83400653175.0,-0.208941605839416,0.1684994353894138
93240,2024,1793.0,1169.0,1138.0,1116.0,1043.0,1042.0,987.0,1001.0,1013.0,1711.0,1156.0,959.0,1793.0,61390259.0,110072734387.0,0.5337895637296834,1.247090730901968
93320,2024,76500.0,107900.0,92200.0,97400.0,92700.0,80500.0,83300.0,74900.0,70200.0,75400.0,70200.0,74800.0,76500.0,4880000.0,373320000000.0,-0.2910101946246525,0.281312003318341
93370,2024,4975.0,8115.0,8340.0,8000.0,7770.0,7500.0,7320.0,6320.0,6640.0,6560.0,6270.0,5290.0,4975.0,107255330.0,533595266750.0,-0.3869377695625385,0.2113414192479743
93380,2024,2265.0,3685.0,3740.0,3700.0,3640.0,3630.0,3600.0,3620.0,3425.0,3140.0,2680.0,2550.0,2265.0,9879313.0,22376643945.0,-0.3853459972862958,0.1816389584481797
93520,2024,8230.0,13600.0,17110.0,14090.0,12520.0,11500.0,10510.0,9710.0,9450.0,9410.0,8800.0,8150.0,8230.0,11901837.0,97952118510.0,-0.3948529411764706,0.3848662602405341
93640,2024,4380.0,8560.0,8540.0,8360.0,8460.0,7670.0,7120.0,5730.0,5830.0,5320.0,4150.0,4330.0,4380.0,32675446.0,143118453480.0,-0.4883177570093457,0.3048275885989646
93920,2024,5470.0,5710.0,5730.0,5740.0,5800.0,5670.0,5590.0,5630.0,5710.0,5690.0,5830.0,5670.0,5470.0,18600000.0,101742000000.0,-0.0420315236427319,0.065184372824183
94280,2024,12210.0,12170.0,12320.0,12830.0,12710.0,13200.0,13470.0,13100.0,12810.0,12820.0,12540.0,12390.0,12210.0,11558200.0,141125622000.0,0.0032867707477404,0.0843602312192331
94360,2024,15720.0,25900.0,29800.0,27500.0,22000.0,26150.0,19720.0,17660.0,15620.0,15060.0,14040.0,13570.0,15720.0,21355274.0,335704907280.0,-0.393050193050193,0.4992765143543708
94480,2024,7620.0,9410.0,9650.0,7900.0,7750.0,6300.0,5860.0,8270.0,7230.0,8640.0,8510.0,8500.0,7620.0,39229838.0,298931365560.0,-0.1902231668437832,0.6072101321627024
94820,2024,7970.0,11340.0,11630.0,12420.0,12710.0,13560.0,11930.0,11050.0,9590.0,9310.0,9910.0,9320.0,7970.0,15078709.0,120177310730.0,-0.2971781305114638,0.2863795290785449
94840,2024,6600.0,9030.0,7500.0,7320.0,6860.0,6900.0,6830.0,6530.0,6510.0,6050.0,5760.0,5450.0,6600.0,9806109.0,64720319400.0,-0.2691029900332226,0.3164367796401892
94850,2024,5400.0,7800.0,7400.0,7040.0,7200.0,6980.0,6450.0,5720.0,5250.0,5100.0,4690.0,5610.0,5400.0,14000000.0,75600000000.0,-0.3076923076923077,0.2879100827442092
94860,2024,1005.0,2030.0,2200.0,1875.0,1583.0,1660.0,1434.0,1660.0,1419.0,1419.0,1304.0,1070.0,1005.0,53110014.0,53375564070.0,-0.5049261083743842,0.3917127580884847
94940,2024,6950.0,8640.0,9010.0,8480.0,7870.0,7810.0,7410.0,7230.0,6630.0,6650.0,6400.0,6740.0,6950.0,8361386.0,58111632700.0,-0.1956018518518518,0.1626509840231582
94970,2024,2900.0,4450.0,5690.0,6720.0,5840.0,6320.0,5860.0,4730.0,4190.0,3540.0,3280.0,2785.0,2900.0,16748240.0,48569896000.0,-0.348314606741573,0.5312658035019188
95190,2024,2195.0,2325.0,2510.0,2550.0,2800.0,3200.0,3140.0,2295.0,2245.0,2120.0,2100.0,1817.0,2195.0,65260462.0,143246714090.0,-0.0559139784946236,0.4574299025474667
95270,2024,3825.0,4715.0,4800.0,5050.0,5670.0,5470.0,5890.0,5900.0,5240.0,4500.0,4410.0,3990.0,3825.0,14372406.0,54974452950.0,-0.1887592788971368,0.2817478361494155
95340,2024,72100.0,77000.0,71900.0,98000.0,74100.0,76000.0,65500.0,49300.0,54200.0,57900.0,65300.0,51200.0,72100.0,21197058.0,1528307881800.0,-0.0636363636363636,0.7881936207280816
95500,2024,7620.0,13470.0,22350.0,18010.0,16930.0,13470.0,14750.0,12080.0,11220.0,11700.0,10220.0,8010.0,7620.0,31009999.0,236296192380.0,-0.4342984409799554,0.864664441184113
95570,2024,4305.0,4830.0,4710.0,4865.0,4805.0,4825.0,4395.0,4490.0,4625.0,4680.0,4890.0,4715.0,4305.0,45252759.0,194813127495.0,-0.108695652173913,0.1595214699677818
95610,2024,15500.0,18990.0,19980.0,21850.0,24300.0,22300.0,26600.0,20750.0,18200.0,17330.0,16850.0,14220.0,15500.0,19360000.0,300080000000.0,-0.1837809373354396,0.4460066845477372
95660,2024,18890.0,25500.0,22100.0,21850.0,21800.0,20300.0,20450.0,20700.0,21250.0,21450.0,20900.0,19670.0,18890.0,21636459.0,408712710510.0,-0.2592156862745097,0.1624438670915256
95700,2024,5340.0,8530.0,7950.0,8700.0,7510.0,7110.0,6210.0,7060.0,7070.0,6160.0,7320.0,5840.0,5340.0,45540494.0,243186237960.0,-0.3739742086752637,0.4339490657348008
95720,2024,3136.0,4954.0,4984.0,4684.0,4303.0,4413.0,4233.0,3709.0,3633.0,3483.0,3507.0,3332.0,3136.0,56827085.0,178209738560.0,-0.3669761808639483,0.1493617851806561
95910,2024,1189.0,1519.0,1546.0,1562.0,1619.0,1895.0,1616.0,1500.0,1421.0,1341.0,1234.0,1036.0,1189.0,37296909.0,44346024801.0,-0.2172481895984199,0.3704891321781776
96240,2024,14600.0,16360.0,17680.0,18700.0,19000.0,17690.0,17120.0,16530.0,15560.0,16020.0,15890.0,15590.0,14600.0,10738180.0,156777428000.0,-0.1075794621026895,0.1729399255251708
96250,2024,,,,,,,,,,,,,,13105344.0,,,
96350,2024,1540.0,2145.0,2575.0,2370.0,2365.0,2225.0,2105.0,1875.0,1900.0,1935.0,1660.0,1750.0,1540.0,36854762.0,56756333480.0,-0.282051282051282,0.3390896418945981
96530,2024,22800.0,25300.0,24900.0,24050.0,22150.0,21150.0,20000.0,21550.0,25900.0,24750.0,23900.0,23750.0,22800.0,52225994.0,1190752663200.0,-0.0988142292490118,0.2764652445861092
96610,2024,2965.0,2965.0,2965.0,2965.0,2965.0,2965.0,2965.0,2965.0,2965.0,2965.0,2965.0,2965.0,2965.0,17386411.0,51550708615.0,0.0,0.0
96630,2024,3260.0,8690.0,7930.0,9240.0,8450.0,9255.0,6655.0,5970.0,4900.0,4250.0,3750.0,3025.0,3260.0,15876323.0,51756812980.0,-0.6248561565017261,0.4691705233147549
96640,2024,,,,,,,,,,,,,,,,,
96690,2024,15712.0,23946.0,20678.0,20532.0,18845.0,21059.0,16251.0,15560.0,12925.0,12714.0,11923.0,10992.0,15712.0,4022842.0,63206893504.0,-0.3438570116094546,0.6094810007555661
96760,2024,3020.0,3040.0,3395.0,3125.0,3015.0,2925.0,3115.0,3225.0,3370.0,3080.0,2995.0,2870.0,3020.0,73924942.0,223253324840.0,-0.006578947368421,0.2250368580643963
96770,2024,112000.0,117100.0,117100.0,116000.0,111100.0,100000.0,116100.0,104200.0,110000.0,117100.0,117400.0,114600.0,112000.0,169052788.0,18933912256000.0,-0.0435525192143466,0.2606381647881348
97230,2024,5930.0,3465.0,3520.0,3295.0,3150.0,3205.0,3585.0,3345.0,2900.0,2655.0,2290.0,4555.0,5930.0,90295344.0,535451389920.0,0.7113997113997115,1.129151585257692
97520,2024,19180.0,25600.0,25400.0,25400.0,25650.0,22250.0,22750.0,20950.0,19510.0,18470.0,17370.0,20150.0,19180.0,17401500.0,333760770000.0,-0.2507812499999999,0.2627709946896551
97780,2024,841.0,961.0,968.0,984.0,944.0,941.0,953.0,1000.0,885.0,855.0,826.0,716.0,841.0,50732723.0,42666220043.0,-0.1248699271592091,0.2844450757749395
97870,2024,6920.0,7600.0,7740.0,7430.0,7310.0,7250.0,7190.0,6810.0,6790.0,6810.0,6160.0,5800.0,6920.0,8490000.0,58750800000.0,-0.0894736842105262,0.2558429144464316
97950,2024,255500.0,292000.0,299500.0,294000.0,337000.0,349500.0,385500.0,386500.0,322000.0,304000.0,274500.0,263500.0,255500.0,15054186.0,3846344523000.0,-0.125,0.302978662669454
98120,2024,5120.0,11210.0,10620.0,9720.0,10560.0,8940.0,8300.0,7500.0,6140.0,5870.0,5450.0,4815.0,5120.0,8312766.0,42561361920.0,-0.5432649420160571,0.2802600112402034
98460,2024,8110.0,17450.0,19210.0,19100.0,16350.0,13760.0,12640.0,11580.0,10750.0,10580.0,10980.0,8220.0,8110.0,68654755.0,556790063050.0,-0.5352435530085959,0.3411194460353416
98660,2024,2900.0,2040.0,2125.0,2130.0,2130.0,1970.0,2025.0,1966.0,2950.0,2980.0,3100.0,2735.0,2900.0,12500976.0,36252830400.0,0.4215686274509804,0.5579363470680906
99190,2024,15270.0,24200.0,22950.0,20550.0,19630.0,17620.0,18970.0,18630.0,16720.0,17410.0,19320.0,15880.0,15270.0,28757309.0,439124108430.0,-0.3690082644628099,0.2984520628722698
99220,2024,1107.0,1175.0,1151.0,1349.0,1735.0,1837.0,1548.0,1600.0,1342.0,1490.0,1213.0,1005.0,1107.0,64944350.0,71893395450.0,-0.0578723404255319,0.5512751322692063
99320,2024,40050.0,32250.0,32600.0,43500.0,51600.0,47700.0,55100.0,42600.0,36250.0,35750.0,42200.0,43800.0,40050.0,10951278.0,438598683900.0,0.241860465116279,0.579828612976375
99390,2024,5040.0,7620.0,7720.0,7290.0,7300.0,6910.0,6610.0,6790.0,6580.0,6460.0,6890.0,5690.0,5040.0,8208283.0,41369746320.0,-0.3385826771653543,0.2313629728485124
99430,2024,7310.0,7100.0,6900.0,6850.0,6440.0,4365.0,5580.0,5930.0,5820.0,5200.0,5330.0,5640.0,7310.0,61640722.0,450593677820.0,0.0295774647887323,0.5900776057461121
99440,2024,2913.0,3124.0,3347.0,3242.0,3491.0,3225.0,2959.0,2735.0,2621.0,2748.0,2537.0,2794.0,2913.0,68243394.0,198793006722.0,-0.0675416133162611,0.2502833186241189
99520,2024,1284.0,1284.0,1284.0,1284.0,1284.0,1284.0,1284.0,1284.0,1284.0,1284.0,1284.0,1284.0,1284.0,45281824.0,58141862016.0,0.0,0.0
99750,2024,8592.0,8882.0,9158.0,8782.0,8057.0,8072.0,8152.0,7812.0,7907.0,7957.0,8462.0,8807.0,8592.0,13659173.0,117359614416.0,-0.0326503039855888,0.1458579607435717
100030,2024,17100.0,20250.0,19320.0,18600.0,18330.0,21550.0,21700.0,19170.0,19530.0,18500.0,17460.0,17060.0,17100.0,3283714.0,56151509400.0,-0.1555555555555555,0.2526437727746267
100090,2024,12870.0,15390.0,12990.0,13150.0,13110.0,15110.0,14060.0,12700.0,14330.0,14960.0,13410.0,11570.0,12870.0,62478129.0,804093520230.0,-0.1637426900584795,0.3815184537987449
100120,2024,21200.0,27500.0,28750.0,28950.0,27550.0,28150.0,28000.0,26400.0,26350.0,26950.0,23950.0,20850.0,21200.0,8971411.0,190193913200.0,-0.2290909090909091,0.1988335015181203
100130,2024,2420.0,3100.0,3020.0,3020.0,2955.0,3180.0,2920.0,2720.0,2830.0,2870.0,2520.0,2250.0,2420.0,57143000.0,138286060000.0,-0.2193548387096774,0.2394554187972483
100220,2024,4310.0,5290.0,6150.0,4960.0,4910.0,4960.0,4830.0,4690.0,4680.0,5020.0,5400.0,4695.0,4310.0,12996741.0,56015953710.0,-0.1852551984877126,0.3434071578952486
100250,2024,2968.0,3016.0,3113.0,3151.0,3156.0,3151.0,3166.0,3050.0,3060.0,3060.0,3065.0,3036.0,2968.0,63900000.0,189655200000.0,-0.0159151193633951,0.061375538888152
100590,2024,4015.0,5230.0,5270.0,5180.0,4905.0,4715.0,4125.0,3955.0,3640.0,3460.0,3670.0,3890.0,4015.0,17139545.0,68815273175.0,-0.2323135755258126,0.2011426303505791
100700,2024,2465.0,2740.0,2800.0,2905.0,2740.0,2900.0,2790.0,2810.0,2820.0,2705.0,2720.0,2540.0,2465.0,43800000.0,107967000000.0,-0.1003649635036496,0.13904608759816
100790,2024,4580.0,5890.0,6200.0,5800.0,5680.0,5580.0,5940.0,5320.0,5130.0,5250.0,4680.0,4900.0,4580.0,53124634.0,243310823720.0,-0.2224108658743633,0.2136411197361253
100840,2024,23900.0,8021.0,8239.0,11088.0,10780.0,9630.0,11520.0,13750.0,12660.0,12770.0,13120.0,16900.0,23900.0,20680783.0,494270713700.0,1.979678344346092,0.6191369379950097
101000,2024,2165.0,2300.0,2180.0,2810.0,2210.0,2620.0,2640.0,2440.0,2260.0,2030.0,2200.0,2320.0,2165.0,39641948.0,85824817420.0,-0.058695652173913,0.4925537371170354
101060,2024,,,,,,,,,,,,,,,,,
101160,2024,16940.0,23900.0,22900.0,24750.0,24050.0,21450.0,22850.0,23450.0,23650.0,19860.0,18860.0,15930.0,16940.0,16510993.0,279696221420.0,-0.2912133891213389,0.2979512786230188
101170,2024,4760.0,6130.0,6310.0,6050.0,5800.0,5840.0,6850.0,7100.0,6170.0,5590.0,5330.0,5130.0,4760.0,13500000.0,64260000000.0,-0.2234910277324633,0.2814357650838858
101330,2024,2730.0,3260.0,3585.0,3550.0,3430.0,3700.0,3700.0,3650.0,3380.0,3360.0,3200.0,2875.0,2730.0,23147029.0,63191389170.0,-0.1625766871165643,0.2075987344027185
101360,2024,21900.0,23950.0,60908.0,41478.0,35093.0,31643.0,44227.0,34780.0,32350.0,45000.0,38700.0,26600.0,21900.0,17786114.0,389515896600.0,-0.0855949895615866,1.885054013098952
101390,2024,2415.0,5820.0,5390.0,8610.0,7820.0,7860.0,6820.0,4860.0,3255.0,3800.0,3290.0,2645.0,2415.0,16914354.0,40848164910.0,-0.5850515463917525,0.8785442651201523
101400,2024,2526.0,3812.0,3901.0,3876.0,3481.0,3182.0,3150.0,2921.0,2978.0,3010.0,2666.0,2545.0,2526.0,11741788.0,29659756488.0,-0.3373557187827911,0.1750871269823495
101490,2024,25600.0,43000.0,44000.0,45650.0,42300.0,39700.0,35700.0,29850.0,26550.0,25900.0,23400.0,22450.0,25600.0,21334879.0,546172902400.0,-0.4046511627906977,0.2928306279770113
101530,2024,6000.0,5350.0,5460.0,5380.0,5300.0,5930.0,7440.0,7270.0,5760.0,5800.0,5920.0,5710.0,6000.0,29116822.0,174700932000.0,0.1214953271028036,0.3872344860344675
101670,2024,1870.0,4980.0,7280.0,7230.0,5320.0,5020.0,4165.0,3510.0,3195.0,2260.0,1577.0,2635.0,1870.0,56777187.0,106173339690.0,-0.6244979919678715,1.1155265719974807
101730,2024,7610.0,11720.0,11820.0,12610.0,10860.0,10110.0,9750.0,9550.0,8730.0,10070.0,10020.0,9440.0,7610.0,83803286.0,637743006460.0,-0.3506825938566553,0.3271314100758382
101930,2024,6010.0,2146.0,2266.0,2444.0,2620.0,2616.0,4660.0,4520.0,3848.0,4130.0,4570.0,5580.0,6010.0,46164410.0,277448104100.0,1.8005591798695249,0.826515301286464
102120,2024,7570.0,18720.0,17060.0,15970.0,15670.0,13000.0,15850.0,14400.0,12330.0,11120.0,9810.0,7790.0,7570.0,17780753.0,134600300210.0,-0.5956196581196581,0.3885430893070863
102210,2024,,,,,,,,,,,,,,,,,
102260,2024,3711.0,4370.0,4507.0,4733.0,4522.0,4365.0,4365.0,4228.0,4286.0,4286.0,4233.0,3943.0,3711.0,50669591.0,188034852201.0,-0.1508009153318077,0.1295334630229934
102370,2024,3440.0,5160.0,5900.0,4555.0,4370.0,3965.0,3485.0,3705.0,3210.0,4870.0,4320.0,3995.0,3440.0,27229210.0,93668482400.0,-0.3333333333333333,0.7099568021026713
102460,2024,12840.0,15160.0,14950.0,15250.0,13780.0,14320.0,13630.0,14010.0,13940.0,13890.0,16280.0,13750.0,12840.0,18586811.0,238654653240.0,-0.1530343007915567,0.2922481974767774
102710,2024,16820.0,23350.0,22200.0,26500.0,28050.0,30150.0,28700.0,27100.0,26800.0,22400.0,16230.0,15910.0,16820.0,14287836.0,240321401520.0,-0.2796573875802998,0.4323805558428442
102940,2024,23000.0,27050.0,21050.0,22850.0,22400.0,22350.0,20650.0,22450.0,20750.0,18410.0,18860.0,18870.0,23000.0,13090603.0,301083869000.0,-0.1497227356746765,0.4046844245562234
102950,2024,2525.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3520.0,3160.0,2890.0,2525.0,13121903.0,33132805075.0,-0.3671679197994987,0.1917376809021019
103140,2024,49950.0,39100.0,43150.0,50500.0,65000.0,61900.0,63300.0,58400.0,64400.0,61300.0,69400.0,51400.0,49950.0,28024278.0,1399812686100.0,0.2774936061381075,0.5111521109154855
103590,2024,27250.0,11250.0,10450.0,20150.0,22050.0,27350.0,26200.0,22950.0,20050.0,22200.0,24950.0,21100.0,27250.0,47685390.0,1299426877500.0,1.422222222222222,1.0710707072541048
104460,2024,12900.0,22350.0,20900.0,19230.0,22350.0,20300.0,19150.0,13410.0,12190.0,13730.0,10120.0,11800.0,12900.0,10518101.0,135683502900.0,-0.4228187919463086,0.5515735456415444
104480,2024,1744.0,1848.0,1807.0,1657.0,1583.0,1586.0,1850.0,1528.0,1423.0,1445.0,1390.0,1354.0,1744.0,90895434.0,158521636896.0,-0.0562770562770562,0.4346135085322624
104540,2024,5110.0,11470.0,11290.0,10900.0,9220.0,8100.0,7960.0,7620.0,6960.0,6330.0,6190.0,5250.0,5110.0,12785740.0,65335131400.0,-0.5544899738448126,0.1866174740674727
104620,2024,4600.0,7730.0,6900.0,6840.0,7320.0,7680.0,6720.0,5830.0,5230.0,5200.0,4515.0,4905.0,4600.0,16810552.0,77328539200.0,-0.4049159120310478,0.2925229902005081
104830,2024,17240.0,28550.0,31000.0,36850.0,36100.0,35600.0,33650.0,31750.0,28700.0,26550.0,21750.0,16880.0,17240.0,12608000.0,217361920000.0,-0.3961471103327495,0.3971559533636855
105330,2024,3475.0,7830.0,8300.0,7940.0,7650.0,7720.0,6940.0,6110.0,5050.0,4565.0,3920.0,3585.0,3475.0,16019520.0,55667832000.0,-0.5561941251596424,0.2366428032493838
105550,2024,2525.0,2720.0,2290.0,2285.0,2135.0,2780.0,2400.0,2200.0,2390.0,2430.0,2625.0,3355.0,2525.0,78307051.0,197725303775.0,-0.0716911764705882,0.5984717748059879
105560,2024,82900.0,56600.0,63500.0,69500.0,75600.0,79400.0,78500.0,87900.0,85900.0,80900.0,90300.0,96200.0,82900.0,372850455.0,30909302719500.0,0.4646643109540636,0.2956567524433374
105630,2024,14170.0,20600.0,20400.0,19990.0,21650.0,23600.0,20150.0,19650.0,16460.0,16000.0,15390.0,14160.0,14170.0,40000000.0,566800000000.0,-0.3121359223300971,0.2733082964297625
105740,2024,7280.0,8010.0,8000.0,8480.0,8440.0,8680.0,9690.0,9160.0,8470.0,8130.0,7170.0,7890.0,7280.0,10168513.0,74026774640.0,-0.0911360799001248,0.2634852364301548
105760,2024,5910.0,25550.0,16000.0,13290.0,11740.0,10090.0,9830.0,8410.0,7320.0,7380.0,6680.0,6380.0,5910.0,10177387.0,60148357170.0,-0.7686888454011742,0.3493023041181366
105840,2024,6370.0,8150.0,8480.0,8530.0,8380.0,9390.0,9240.0,8680.0,8140.0,7800.0,7880.0,7840.0,6370.0,20197670.0,128659157900.0,-0.21840490797546,0.2619793587999244
106080,2024,11050.0,20975.0,22935.0,24230.0,19205.0,17245.0,18990.0,22980.0,18390.0,16770.0,24750.0,20650.0,11050.0,5761817.0,63668077850.0,-0.4731823599523241,0.8692752114013904
106240,2024,1071.0,1565.0,1563.0,1492.0,1313.0,1313.0,1237.0,1176.0,1155.0,1133.0,1051.0,885.0,1071.0,23530600.0,25201272600.0,-0.3156549520766772,0.3237085145399566
106520,2024,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,411.0,38695952.0,15904036272.0,0.0,0.0
107590,2024,78300.0,79000.0,78800.0,77800.0,78900.0,95900.0,84400.0,83000.0,82500.0,79600.0,80000.0,77600.0,78300.0,2320000.0,181656000000.0,-0.0088607594936709,0.2764475767344273
107640,2024,23650.0,21700.0,30500.0,31750.0,33450.0,42800.0,36300.0,46650.0,45950.0,47400.0,39700.0,20050.0,23650.0,9064946.0,214385972900.0,0.0898617511520738,0.8748454693301945
108230,2024,4550.0,6580.0,7850.0,8350.0,8220.0,7910.0,7890.0,7010.0,6250.0,5630.0,5270.0,4365.0,4550.0,38023245.0,173005764750.0,-0.3085106382978723,0.3525334400108564
108320,2024,56900.0,78100.0,75200.0,79400.0,73800.0,71100.0,81300.0,75000.0,68500.0,64300.0,61600.0,54000.0,56900.0,16264300.0,925438670000.0,-0.2714468629961587,0.2712262280954731
108380,2024,12850.0,11190.0,12680.0,12840.0,13930.0,16010.0,13850.0,13720.0,12440.0,12060.0,11440.0,12860.0,12850.0,9567333.0,122940229050.0,0.1483467381590706,0.329179741907276
108490,2024,22641.0,25708.0,26488.0,26001.0,22787.0,22105.0,22982.0,19622.0,19135.0,18989.0,17480.0,21229.0,22641.0,14657028.0,331849770948.0,-0.1193013847829469,0.3415734289062042
108670,2024,31900.0,38950.0,40900.0,39300.0,43150.0,41750.0,45050.0,46900.0,41100.0,39950.0,39650.0,35600.0,31900.0,8967670.0,286068673000.0,-0.1810012836970475,0.2624560137505235
108860,2024,11640.0,17270.0,18960.0,18510.0,16670.0,16320.0,14800.0,13000.0,14350.0,11300.0,10830.0,14440.0,11640.0,26914790.0,313288155600.0,-0.3259988419224088,0.5406735473387083
109070,2024,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,52810230.0,62580122550.0,0.0,0.0
109610,2024,3720.0,4120.0,4130.0,4445.0,4700.0,4575.0,4325.0,4935.0,4045.0,3770.0,4065.0,4170.0,3720.0,48907400.0,181935528000.0,-0.0970873786407766,0.3249496438762974
109670,2024,8070.0,19360.0,19610.0,22550.0,24150.0,21900.0,17450.0,12580.0,11410.0,11310.0,9650.0,8540.0,8070.0,5836602.0,47101378140.0,-0.5831611570247934,0.4235823274419536
109740,2024,4435.0,4970.0,5290.0,5780.0,6500.0,5710.0,6100.0,6250.0,5490.0,5210.0,4915.0,4940.0,4435.0,25710390.0,114025579650.0,-0.107645875251509,0.3076302475034651
109860,2024,8100.0,9400.0,9400.0,9270.0,9330.0,9210.0,9300.0,9040.0,9220.0,9010.0,8680.0,8390.0,8100.0,9100000.0,73710000000.0,-0.1382978723404255,0.0684891331813324
109960,2024,521.0,598.0,553.0,621.0,630.0,718.0,655.0,725.0,717.0,541.0,527.0,458.0,521.0,220789269.0,115031209149.0,-0.1287625418060201,0.4333060418750434
